Name,Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3,Genre_list, Action, Adventure, Biography, Comedy, Crime, Drama, Family, Fantasy, History, Horror, Music, Musical, Mystery, News, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Director_FE,Genre_FE,Actor 1_FE,Actor 2_FE,Actor 3_FE
Khamiyaza: Journey of a Common Man,-2019,130,"Action, Drama",4.6,20,Deekshit Kaul,Heramb Tripathi,Piyali Munshi,Alok Chaturvedi,"['Action', ' Drama']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,270,1,1,1
Khamosh,-1986,101,"Mystery, Thriller",7.5,944,Vidhu Vinod Chopra,Shabana Azmi,Amol Palekar,Naseeruddin Shah,"['Mystery', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,32,42,7,25
Khamosh Adalat Jaari Hai,-2017,100,Drama,7.7,52,Ritesh Menon,Nandita Das,Pravina Bhagwat Deshpande,Ajitesh Gupta,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1137,6,2,2
Khamoshh... Khauff Ki Raat,-2005,123,"Mystery, Thriller",3.3,245,Deepak Tijori,Shilpa Shetty Kundra,Juhi Chawla,Shawar Ali,"['Mystery', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,32,2,41,2
Khamoshi,-1970,127,"Drama, Romance",7.7,546,Asit Sen,Rajesh Khanna,Waheeda Rehman,Nasir Hussain,"['Drama', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,443,118,32,18
Khamoshi,-2019,96,"Horror, Thriller",3.5,239,Chakri Toleti,Prabhu Deva,Tamannaah Bhatia,Bhoomika Chawla,"['Horror', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,20,4,3,3
Khamoshi: The Musical,-1996,160,"Drama, Musical, Romance",7.5,3110,Sanjay Leela Bhansali,Manisha Koirala,Nana Patekar,Salman Khan,"['Drama', ' Musical', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,103,10,16,12
Khamoshiyan,-2015,122,"Drama, Horror, Romance",4,1220,Karan Darra,Gurmeet Choudhary,Ali Fazal,Sapna Pabbi,"['Drama', ' Horror', ' Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,6,1
Khan kluay,-2006,79,"Animation, Adventure, Family",5.9,1159,Kompin Kemgumnird,Tod Polson,Akshay Kumar,Anyarit Pitakkul,"['Animation', ' Adventure', ' Family']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,34,1
Khandaan,-1942,171,"Drama, Family",6.2,14,Shaukat Hussain Rizvi,Noor Jehan,Pran,Ghulam Mohammed,"['Drama', ' Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,291,4,5,3
Khandaan,-1979,130,"Drama, Romance",6.5,19,Anil Ganguly,Jeetendra,Sulakshana Pandit,Bindiya Goswami,"['Drama', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,443,140,13,5
Khandaani Shafakhana,-2019,136,"Comedy, Drama",4,1141,Shilpi Dasgupta,Sonakshi Sinha,Badshah,Varun Sharma,"['Comedy', ' Drama']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,237,3,1,4
Khandan,-1965,158,"Drama, Musical",6.9,145,A. Bhimsingh,Sunil Dutt,Nutan,Pran,"['Drama', ' Musical']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,27,61,26,74
Khandhar,-1984,106,Drama,7.2,242,Mrinal Sen,Shabana Azmi,Annu Kapoor,Pankaj Kapur,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1137,42,6,7
Khanjar,-1980,134,Thriller,5.8,16,Atma Ram,Navin Nischol,Reena Roy,Amjad Khan,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,124,20,42,24
Khanjar,-2003,,Action,3.2,60,Deepak Bahry,Chander Sharma,Sunil Shetty,Tabu,['Action'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,391,1,31,16
Khanna & Iyer,-2007,103,Comedy,5.1,49,Hemant Hegde,Sarvar Ahuja,Aditi Sharma,Arun Bakshi,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,251,6,1,10
Khap,-2011,125,"Drama, Thriller",5,104,Ajai Sinha,Rahul Jaiswal,Raj Arjun,Mohnish Bahl,"['Drama', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,62,1,3,13
Khatarnaak,-1990,223,"Action, Crime, Drama",5.2,82,Bharat Rangachary,Sanjay Dutt,Anita Raj,Farha Naaz,"['Action', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,417,73,13,12
Khatra,-1991,,"Horror, Thriller",2.8,6,H.N. Singh,Manik Irani,Goga Kapoor,Huma Khan,"['Horror', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20,1,3,1
Khatron Ke Khiladi,-1988,156,"Action, Drama",4.8,181,Rama Rao Tatineni,Dharmendra,Sanjay Dutt,Chunky Panday,"['Action', ' Drama']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,270,134,31,14
Khatron Ke Khiladi,-2001,,Action,3.6,12,Imran Khalid,Ishrat Ali,Raj Babbar,Sudesh Berry,['Action'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,391,30,32,3
Khatta Meetha,-1978,128,"Comedy, Drama",7.5,862,Basu Chatterjee,Ashok Kumar,Rakesh Roshan,Bindiya Goswami,"['Comedy', ' Drama']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,237,125,5,5
Khatta Meetha,-2010,157,"Comedy, Crime, Drama",5.7,9891,Priyadarshan,Akshay Kumar,Trisha Krishnan,Kulbhushan Kharbanda,"['Comedy', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,60,82,4,9
Khauff,-2000,124,"Action, Crime, Drama",4.4,361,Sanjay Gupta,Sanjay Dutt,Manisha Koirala,Sharad S. Kapoor,"['Action', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,417,73,23,5
Khayal Gatha,-1989,103,"Drama, Music",6.6,34,Kumar Shahani,Mangal Dhillon,Rajat Kapoor,Mita Vashisht,"['Drama', ' Music']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,14,1,4,5
Khazana,-1987,,"Action, Crime, Drama",5.1,27,Harmesh Malhotra,Randhir Kapoor,Rekha,Bindu,"['Action', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,417,20,79,22
Khazanchi,-1958,51,Romance,5.8,12,Prem Narayan Arora,Shyama,Balraj Sahni,Chitra,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,226,7,15,3
Khazanchi,-1941,171,Mystery,7,26,Moti B. Gidwani,M. Ismail,Ramola,Manorama,['Mystery'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,30,1,2,1
Khejdi,-2018,92,Drama,8.1,27,Rohit Dwivedi,Priyanka Agarwal,Sahil Bhati,Bertwin Ravi Dsouza,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1137,1,1,1
Khel,-1992,152,"Comedy, Drama, Romance",6.4,541,Rakesh Roshan,Aparajita,Prem Chopra,Madhuri Dixit,"['Comedy', ' Drama', ' Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,213,5,13,14
Khel,-1950,,Drama,7.8,11,S.M. Nawab,Dev Anand,Anwar,Hafiz Jehan,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1137,90,1,1
Khel,-2003,174,"Action, Crime, Drama",4,467,Yusuf Khan,Sunny Deol,Sunil Shetty,Ajay Jadeja,"['Action', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,417,59,31,1
Khel Khel Mein,-1975,139,"Comedy, Mystery, Romance",7.5,367,Ravi Tandon,Rishi Kapoor,Neetu Singh,Rakesh Roshan,"['Comedy', ' Mystery', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,59,26,23
Khel Khilari Ka,-1977,90,"Action, Thriller",6.2,49,Arjun Hingorani,Dharmendra,Shabana Azmi,Dhruv,"['Action', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,111,134,42,1
Khel Mohabbat Ka,-1986,,Romance,6.2,13,Satish Duggal,Farooq Shaikh,Poonam Dhillon,Shakti Kapoor,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,226,13,22,46
Khel Toh Ab Shuru Hoga,-2016,130,"Action, Thriller",5.2,10,Kunal v Singh,Ruslaan Mumtaz,Devshi Khanduri,Rohit Pathak,"['Action', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,111,3,1,1
Khela,-2008,97,"Comedy, Drama",7.2,222,Rituparno Ghosh,Haradhan Bannerjee,Manish Bhattacharya,Satbol Bhattacharya,"['Comedy', ' Drama']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,237,1,1,1
Khelein Hum Jee Jaan Sey,-2010,168,"Action, Drama, History",5.8,1249,Ashutosh Gowariker,Abhishek Bachchan,Deepika Padukone,Sikandar Kher,"['Action', ' Drama', ' History']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,16,14,1
Khichdi: The Movie,-2010,120,"Comedy, Family",7.2,2238,Aatish Kapadia,Anang Desai,Supriya Pathak,Rajeev Mehta,"['Comedy', ' Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,6,1
Khilaaf,-1991,,"Action, Comedy, Crime",5.3,76,Rajeev Nagpal,Mahesh Anand,Dina Pathak,Om Shivpuri,"['Action', ' Comedy', ' Crime']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,8,2,7
Khiladi,-1992,157,"Action, Mystery, Romance",7.2,7726,Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla,Akshay Kumar,Ayesha Jhulka,"['Action', ' Mystery', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,18,34,7
Khiladi 420,-2000,157,"Action, Romance, Thriller",5.2,1769,Neeraj Vora,Akshay Kumar,Mahima Chaudhry,Antara Mali,"['Action', ' Romance', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,82,10,2
Khiladi 786,-2012,141,"Action, Comedy",4.3,6582,Ashish R. Mohan,Akshay Kumar,Asin Thottumkal,Himesh Reshammiya,"['Action', ' Comedy']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,82,4,1
Khiladi No 1,-1997,,Action,6.6,19,Kodanda Rami Reddy A.,Chiranjeevi,Amrish Puri,Radha,['Action'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,391,14,8,5
Khiladiyon Ka Khiladi,-1996,162,"Action, Crime, Drama",6,5748,Umesh Mehra,Akshay Kumar,Rekha,Raveena Tandon,"['Action', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,417,82,79,16
Khilari,-1968,138,"Action, Sci-Fi",6.8,19,Homi Wadia,Fearless Nadia,Dilip Raj,Uma,"['Action', ' Sci-Fi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,7,1,1
Khilona,-1996,,"Drama, Romance",6.2,28,Deepak Pawar,Aditya Pancholi,Shakti Kapoor,Mohan Joshi,"['Drama', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,443,10,14,15
Khilona,-1970,160,"Drama, Musical, Romance",7.2,327,Chander Vohra,Sanjeev Kumar,Mumtaz,Durga Khote,"['Drama', ' Musical', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,103,71,37,9
Khilona Bana Khalnayak,-1995,,"Comedy, Horror",6.7,166,Mahesh Kothare,Kishori Ambiye,Laxmikant Berde,Ravindra Berde,"['Comedy', ' Horror']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,2,7,1
Khofnak Mahal,-1998,,Horror,2.5,11,Sushil Vyas,Brijesh,Javed Khan,Pramod Moutho,['Horror'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,124,1,5,1
Khoj,-1971,,Action,5.5,6,Jugal Kishore,Deepak Kumar,Farida Jalal,Shatrughan Sinha,['Action'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,391,2,2,41
Khoj,-1989,113,"Mystery, Thriller",7.1,272,Keshu Ramsay,Rishi Kapoor,Naseeruddin Shah,Kimi Katkar,"['Mystery', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,32,59,25,8
Khoj,-2017,116,"Crime, Mystery, Thriller",6.8,449,Arka Ganguly,Vikram Chatterjee,Shataf Figar,Poonam Gurung,"['Crime', ' Mystery', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,1,1
Khokababu,-2012,158,"Comedy, Romance",5.1,221,Shankaraiya,Ferdous Ahmed,Biswajit Chakraborty,Biplab Chatterjee,"['Comedy', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,119,2,1,1
Khol De Meri Zuban,-1989,,"Comedy, Drama",5.1,18,Dada Kondke,Dinesh Hingoo,Viju Khote,Dada Kondke,"['Comedy', ' Drama']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,237,1,1,2
Khoobsurat,-1999,153,"Action, Comedy, Romance",5.3,758,Sanjay Chhel,Sanjay Dutt,Urmila Matondkar,Om Puri,"['Action', ' Comedy', ' Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,73,19,29
Khoobsurat,-2014,130,"Comedy, Romance",6.4,7877,Shashanka Ghosh,Sonam Kapoor,Fawad Khan,Ratna Pathak Shah,"['Comedy', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,119,5,1,2
Khoon Aur Paani,-1981,141,"Action, Drama",5.7,34,Chand,Feroz Khan,Jeetendra,Rekha,"['Action', ' Drama']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,270,30,27,25
Khoon aur Sazaa,-1985,,Action,7.2,5,Hari Prasad Reddy,Seema Deo,Dilip Dhawan,Kalpana Iyer,['Action'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,391,2,3,3
Khoon Bhari Maang,-1988,172,"Drama, Thriller, Action",6.6,1024,Rakesh Roshan,Rekha,Kabir Bedi,Sonu Walia,"['Drama', ' Thriller', ' Action']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,2,29,11,3
Khoon Ka Badla Khoon,-1978,,"Action, Thriller",6.3,11,Kalpataru,Vinod Khanna,Mahendra Sandhu,Asha Sachdev,"['Action', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,111,54,3,5
Khoon Ka Karz,-1991,151,"Action, Crime, Drama",4.8,84,Mukul Anand,Vinod Khanna,Dimple Kapadia,Rajinikanth,"['Action', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,417,54,33,8
Khoon Ka Rishta,-1981,117,Action,4.1,7,Samir Ganguly,Jeetendra,Neetu Singh,Amjad Khan,['Action'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,391,140,26,24
Khoon Kharaba,-1980,,Action,5.5,6,Deepak Bahry,Vinod Mehra,Bindiya Goswami,Master Bhagwan,['Action'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,391,20,10,14
Khoon Khoon,-1973,,"Crime, Mystery, Thriller",5.2,31,Mohammed Hussain,Mahendra Sandhu,Danny Denzongpa,Jagdeep,"['Crime', ' Mystery', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,12,13,9
Khoon Ki Keemat,-1974,126,"Action, Thriller",6.1,9,Shibu Mitra,Mahendra Sandhu,Neelam Mehra,Roopesh Kumar,"['Action', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,111,12,2,4
Khoon Ki Pukaar,-1978,,"Action, Drama, Musical",5.7,18,Ramesh Ahuja,Vinod Khanna,Shabana Azmi,Aruna Irani,"['Action', ' Drama', ' Musical']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,54,42,35
Khoon Ki Pyasi,-1996,117,Horror,2.7,21,K.C. Handra,Rita Bhaduri,Ramesh Goyal,Javed Khan,['Horror'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,124,7,2,7
Khoon Pasina,-1977,210,"Action, Drama",6.2,357,Rakesh Kumar,Amitabh Bachchan,Vinod Khanna,Rekha,"['Action', ' Drama']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,270,116,35,25
Khooni Ilaaka: The Prohibited Area,-1999,87,Horror,5.6,21,Jitendra Chawda,Kishore Anand Bhanushali,Arif Khan,Anil Nagrath,['Horror'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,124,6,1,3
Khooni Insaan,-1988,,Thriller,3.9,8,Priyadarshan,Mohanlal,Renjini,Nedumudi Venu,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,124,6,1,1
Khooni Kaala Jadu,-2000,,Horror,5.9,11,R. Mittal,Birbal,Jr. Shah Rukh Khan,Mehnaj,['Horror'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,124,12,1,1
Khooni Mahal,-1987,,Horror,5.8,36,Mohan Bhakri,Raj Kiran,Shoma Anand,Javed Khan,['Horror'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,124,5,5,7
Khooni Murdaa,-1989,127,Horror,4.1,39,Mohan Bhakri,Deepak Parashar,Javed Khan,Sripradha,['Horror'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,124,4,5,4
Khooni Panja,-1991,130,Horror,5.5,41,Vinod Talwar,Anil Dhawan,Jagdeep,Javed Khan,['Horror'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,124,11,5,7
Khooni Raat,-1991,,Horror,5.2,26,Beena Banerjee,Saahil Chadha,Huma Khan,Javed Khan,['Horror'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,124,2,2,7
Khopdi: The Skull,-1999,97,Horror,2.8,8,Ramesh U. Lakhiani,Rajesh Bakshi,Shakti Kapoor,Sapna Sappu,['Horror'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,124,2,14,5
Khosla Ka Ghosla!,-2006,135,"Comedy, Crime, Drama",8.3,22723,Dibakar Banerjee,Anupam Kher,Boman Irani,Parvin Dabas,"['Comedy', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60,20,8,7
Khota Paisa,-1958,145,Drama,4.7,7,M. Sadiq,Johnny Walker,Shyama,Jeevan,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1137,2,18,25
Khote Sikkay,-1974,132,"Action, Crime, Drama",6.2,109,Narendra Bedi,Feroz Khan,Rehana Sultan,Danny Denzongpa,"['Action', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,417,30,3,33
